decision,access_string
0,68102 35016 33347 33265 33502 35018 6 33644 8 33268 33290 33270 29877
0,61433 33583 33283 33584 33285 33568 6 33585 8 33270 33586 33587 7549
0,35452 35453 33426 35335 33428 35454 6 33518 8 33289 33290 33430 6008
0,51262 35100 2 3 4 33279 6 33336 8 33275 33313 11 3052
0,60909 41213 33299 33866 33301 33866 6 33518 8 33289 33290 33430 29077
0,58855 33981 2 33265 4 33273 6 33280 8 33268 33296 33270 25210
0,39990 39991 33339 34566 33341 35926 6 33518 8 9 33290 33430 23552
0,75019 33643 33521 33544 33523 33545 6 33270 8 33268 33290 33270 23020
0,60966 38376 33426 33675 33428 33787 6 52258 8 33289 33290 33678 10082
0,48763 35185 2 33265 4 33307 6 33280 8 33268 33296 33270 29775
0,56620 33835 2 33265 4 33266 6 33565 8 33268 33269 33270 23976
0,54767 45524 33416 33529 33418 33593 6 54768 8 33326 33290 33430 18362
0,63965 35944 2 33730 4 34251 6 33518 8 9 33290 33430 16427
0,57032 34212 2 33265 4 33307 6 33280 8 33268 33269 33270 23909
0,72793 40296 2 33768 4 33769 6 72794 8 33309 10 33347 28829
0,75024 35686 2 3 4 33307 6 33336 8 33275 33313 11 3824
0,52462 33850 2 3 4 33279 6 33336 8 33275 33296 11 4279
0,74860 35022 2 3 4 33541 6 33489 8 33275 33313 11 18436
0,49027 35052 33316 33265 33317 33318 6 33333 8 33268 33320 33270 21472
0,72133 33663 2 3 4 33307 6 33336 8 33275 33455 11 32194
0,64608 34072 2 33265 4 33307 6 33280 8 33268 33269 33270 22867
0,38196 34877 2 33265 4 33307 6 33280 8 33268 33455 33270 7864
0,38145 33682 2 33265 4 33279 6 33280 8 33268 33269 33270 2343
0,53988 39524 33416 33265 33418 35972 6 33270 8 33268 33422 33270 4460
0,53594 34962 2 3 4 33307 6 33336 8 33275 33313 11 9501
0,76990 52552 33299 34471 33301 37386 6 59479 8 33431 33290 33604 19226
0,60665 35778 2 3 4 33568 6 33569 8 33275 33570 11 8103
0,59382 35058 2 3 4 33279 6 33336 8 33275 33313 11 26590
0,66248 42989 33426 33853 33428 34222 6 66249 8 33431 33290 33968 3618
0,68536 33543 33521 33544 33523 33545 6 37645 8 33268 33290 33270 30013
0,38833 35012 33521 34787 33523 35207 6 38834 8 33345 33290 33526 29006
0,70254 33643 33521 33544 33523 33545 6 33644 8 33268 33290 33270 18080
0,58010 36792 33521 33544 33523 33545 6 34770 8 33268 33290 33270 3707
0,50183 40398 2 3 4 33307 6 34727 8 33309 33269 11 20452
0,59428 39957 33316 33385 33317 39584 6 59429 8 33289 33290 33863 18051
0,69503 38665 33283 33447 33285 34535 6 33518 8 9 33290 33430 2796
0,63537 33583 33283 33584 33285 33568 6 33585 8 33270 33586 33587 19746
0,57991 34221 33416 34207 33418 34222 6 42469 8 33289 34210 33968 23845
0,39485 39486 2 3 4 33279 6 33336 8 33275 33313 11 25465
0,66450 34528 2 33265 4 33266 6 33494 8 33268 33269 33270 4177
0,61322 38590 33416 33614 33418 33615 6 61323 8 33431 33617 33618 9623
0,66136 39629 33416 33748 33418 33749 6 43126 8 33275 33752 11 18139
0,54769 34343 2 3 4 33279 6 33336 8 33275 33313 11 15362
0,76451 50079 33283 33323 33285 34408 6 48781 8 33431 33422 33430 10084
0,51599 38192 2 33365 4 33366 6 35042 8 33368 33408 33370 19768
0,55176 35169 2 33265 4 33453 6 34303 8 33268 33455 33270 25415
0,36289 34504 2 33265 4 33307 6 33280 8 33268 33269 33270 14736
0,64121 35222 2 33265 4 33307 6 33280 8 33268 33455 33270 2376
0,73070 37027 33339 37028 33341 37029 6 40845 37028 9 37028 33430 26462
0,49047 33852 33426 33853 33428 34222 6 49048 8 33431 33290 33968 2932
0,49339 33643 33521 33544 33523 33545 6 33644 8 33268 33290 33270 20768
0,54295 54296 2 34181 4 34935 6 36877 8 33431 33904 33430 9399
0,61145 34621 2 3 4 33822 6 33823 8 33309 33439 11 25917
0,68847 33972 2 3 4 33279 6 33336 8 33275 33296 11 32890
0,60363 33663 2 33265 4 33307 6 33280 8 33268 33455 33270 16560
0,61724 33278 2 3 4 33279 6 33336 8 33275 33269 11 14309
0,55622 34098 2 33365 4 33406 6 33407 8 33368 33369 33370 5122
0,41374 35675 2 3 4 33438 6 33336 8 33275 33313 11 26066
0,35643 34528 2 33265 4 33266 6 35644 8 33268 33269 33270 4522
0,57357 40235 33283 40171 33285 34131 6 57358 40171 33431 33290 33461 2329
0,63254 33433 2 3 4 33279 6 33336 8 33275 33296 11 23753
0,34619 33725 2 33265 4 33307 6 33280 8 33268 33296 33270 10015
0,61902 33533 2 3 4 33438 6 33336 8 33275 33439 11 15303
0,65589 35534 2 3 4 33307 6 33336 8 33275 33455 11 5293
0,72089 33444 2 3 4 33279 6 33336 8 33275 33269 11 12916
0,37225 37226 33283 34432 33285 34465 6 37227 8 33326 33290 37228 21732
0,43676 36265 2 33265 4 33273 6 33280 8 33268 10 33270 6794
0,67510 33963 2 3 4 33307 6 33336 8 33275 33296 11 21093
0,64232 42408 2 3 4 33568 6 33569 8 33275 33570 11 6826
0,68826 40110 2 3 4 33438 6 34246 8 33289 33269 33403 8878
0,73551 35939 33316 33265 33317 33318 6 35940 8 33268 33320 33270 17510
0,73115 48824 33283 34193 33285 33497 6 48825 8 33289 39197 33595 4609
0,70440 60238 33339 33895 33341 35027 6 41047 8 33431 33346 33347 27959
0,68949 33801 2 3 4 33307 6 33308 8 33309 33269 11 26399
0,61308 34893 2 33265 4 33307 6 33280 8 33268 33313 33270 17317
0,62884 41444 33299 33300 33301 33302 6 34850 8 33431 33290 34851 31864
0,63205 63206 2 3 4 33568 6 63207 8 33431 33296 11 21843
0,78000 33581 2 33265 4 33279 6 33280 8 33268 33313 33270 22174
0,46680 34846 33521 33544 33523 33545 6 34986 8 33268 33290 33270 10387
0,72556 48238 33357 37994 33359 37995 6 44696 8 33326 33290 33461 4400
0,70685 34455 2 33265 4 33266 6 33559 8 33268 33269 33270 31167
0,34777 34778 33283 33666 33285 33667 6 34779 8 9 33290 34780 31626
0,62117 35271 33339 35272 33341 35273 6 35274 8 9 35275 35276 17073
0,74272 42394 33299 36226 33301 36227 6 33862 8 33431 33290 33863 17263
0,74209 35506 2 3 4 33307 6 33336 8 33275 33313 11 16036
0,63465 33380 2 3 4 33273 6 33336 8 33275 33313 11 23631
0,45732 45733 33521 33544 33523 33545 6 45734 8 33268 33290 33270 7861
0,52406 34439 2 33265 4 33279 6 33280 8 33268 10 33270 2504
0,74159 35156 2 3 4 33307 6 33336 8 33275 33296 11 29278
0,76390 34307 2 3 4 33279 6 67709 8 33275 33296 11 16207
0,44600 33754 2 33265 4 33279 6 33280 8 33268 33313 33270 21204
0,58064 46839 34046 34047 34048 34047 6 58065 8 33326 33290 34046 16740
0,47889 33575 2 33265 4 33307 6 33280 8 33268 33313 33270 14084
0,47491 34038 2 3 4 33279 6 33336 8 33275 33296 11 4351
0,53615 34887 2 3 4 33307 6 33336 8 33275 33455 11 8382
0,60859 52866 33283 33584 33285 43142 6 60860 52868 9 33439 11 5299
0,53578 53579 33521 34861 33523 34862 6 53580 8 33289 33290 33526 11058
0,59704 34643 2 33265 4 33438 6 33280 8 33268 33439 33270 9900
0,46200 37264 2 33265 4 33294 6 33280 8 33268 33296 33270 20599
0,51927 37495 2 33265 4 34517 6 33559 8 33268 33313 33270 23299
0,63129 44717 33316 34256 33317 35491 6 41084 8 33326 33388 33968 10814
0,61896 39107 2 3 4 33568 6 33569 8 33275 33570 11 9656
0,61567 34326 33316 34327 33317 34328 6 33677 8 33309 33290 33678 18207
0,39740 39741 33416 33614 33418 33615 6 39742 8 33431 33617 33618 4819
0,48989 34562 33283 34490 33285 34491 6 48990 8 33270 34493 33587 27622
0,49026 35482 2 3 4 33279 6 35975 8 33309 33276 11 15275
0,59343 39396 33416 34542 33418 34543 6 59344 33421 33289 33422 34545 4894
0,46656 34514 33416 33614 33418 33615 6 34993 8 9 33617 33618 24933
0,53600 41062 33426 35335 33428 35454 6 53601 8 33431 33290 34569 8972
0,37791 34079 33521 33544 33523 33545 6 37454 8 33268 33290 33270 30007
0,76510 40684 33299 34471 33301 34752 6 33947 8 9 33290 33430 27634
0,55099 41997 33316 34256 33317 35625 6 33518 8 9 33388 33430 24605
0,57321 33705 2 33265 4 33279 6 33280 8 33268 33455 33270 28393
0,35086 33835 2 3 4 33273 6 33336 8 33275 33313 11 25089
0,56549 47024 33283 33975 33285 33366 6 47025 8 33309 33976 33678 8572
0,62210 33435 2 3 4 33307 6 33336 8 33275 33276 11 27665
0,76376 35714 2 33265 4 33375 6 34021 8 33268 33296 33270 23384
0,45614 39466 33299 33395 33301 33396 6 34560 8 9 33290 33430 20146
0,40107 33636 2 3 4 33273 6 33489 8 33275 33296 11 5271
0,67830 35185 2 3 4 33307 6 33336 8 33275 33296 11 4450
0,63756 37412 33316 33265 33317 33318 6 33397 8 33268 33290 33270 20136
0,33884 33328 33283 33885 33285 33307 6 33336 8 33275 33330 11 8431
0,53133 40816 2 3 4 33307 6 33336 8 33275 33313 11 6430
0,45016 34095 2 3 4 33279 6 33336 8 33275 33455 11 18144
0,50904 50905 33347 35017 33502 44260 6 50906 8 9 33290 33347 13058
0,77255 57871 33426 33675 33428 51594 6 77256 8 33431 33290 33678 28773
0,33495 33496 33283 33323 33285 33497 6 33498 8 33289 33290 33291 4269
0,63923 39925 33283 33584 33285 33568 6 63924 8 33270 33586 33587 30997
0,54068 33825 2 3 4 33273 6 33489 8 33275 33313 11 27481
0,57060 34343 2 33265 4 33279 6 33280 8 33268 33313 33270 22376
0,54249 35065 2 3 4 33438 6 34246 8 33289 33313 33403 22698
0,49279 35073 2 3 4 33307 6 33336 8 33275 33455 11 8947
0,46934 34600 2 33265 4 33273 6 33280 8 33268 33313 33270 7115
0,76330 33433 2 33265 4 33279 6 33280 8 33268 33296 33270 10735
0,34590 34591 2 33265 4 33438 6 33280 8 33268 33296 33270 11930
0,60294 34373 2 3 4 33438 6 60295 8 33289 33269 11 17356
0,71256 34407 33283 33323 33285 34408 6 35988 8 9 33422 33430 19051
0,47251 33700 2 3 4 33568 6 33569 8 33275 33570 11 15148
0,67202 34988 2 3 4 33568 6 33569 8 33275 33570 11 7904
0,64889 33278 2 3 4 33279 6 33336 8 33275 33269 11 13312
0,72113 39338 2 3 4 33279 6 33336 8 33275 33296 11 19110
0,38492 37027 33339 37028 33341 37029 6 38493 8 33289 37028 33430 4281
0,54990 37339 33283 33447 33285 35132 6 54991 8 33431 33290 33423 4361
0,38774 33543 33521 33544 33523 33545 6 38775 8 33268 33290 33270 18647
0,47558 33972 2 3 4 33279 6 33336 8 33275 33296 11 22344
0,76289 65264 33426 33853 33428 34222 6 46090 8 33431 33290 33968 21127
0,53231 34836 2 33365 4 33366 6 34054 8 33368 33369 33370 20946
0,65957 34015 2 33730 4 34016 6 33616 8 33431 33904 33461 18750
0,44572 33543 33521 33544 33523 33545 6 44573 8 33268 33290 33270 24385
0,49551 49552 2 33265 4 33438 6 36377 8 33268 33313 33270 3507
0,45806 35185 2 33265 4 33307 6 33280 8 33268 33296 33270 14344
0,36554 36555 33426 33927 33428 36556 6 36557 8 33289 33844 33930 21327
0,49128 34203 2 33265 4 33541 6 33280 8 33268 33296 33270 16804
0,43843 34823 2 3 4 33307 6 33336 8 33275 33269 11 31769
0,54621 52723 2 33265 4 34016 6 33397 8 33268 33904 33270 12647
0,63481 33970 2 33265 4 33307 6 33280 8 33268 33296 33270 14889
0,55070 33543 33521 33544 33523 33545 6 37454 8 33268 33290 33270 17249
0,73175 34559 33416 35962 33418 35963 6 34560 8 33431 33290 33430 21584
0,33721 33722 2 3 4 33453 6 33723 8 33431 33455 11 19859
0,59502 33648 2 3 4 33307 6 33489 8 33275 33296 11 20858
0,69845 40307 33283 33323 33285 33775 6 44393 8 33431 33290 33291 17096
0,56549 47024 33283 33975 33285 33366 6 47025 8 33309 33976 33678 23725
0,68674 35531 2 3 4 33279 6 33336 8 33275 33296 11 26667
0,62639 34588 2 33265 4 33279 6 33280 8 33268 33296 33270 12870
0,47728 34009 2 33265 4 33307 6 33280 8 33268 33296 33270 6887
0,43101 43102 2 3 4 33307 6 33336 8 33275 33296 11 11306
0,46595 33643 33521 33544 33523 33545 6 33644 8 33268 33290 33270 20558
0,62081 38677 2 33265 4 33307 6 33280 8 33268 33296 33270 10333
0,55832 33913 2 3 4 33279 6 33336 8 33275 33276 11 26551
0,42134 34631 2 33265 4 33273 6 33280 8 33268 33269 33270 31364
0,40054 35352 2 3 4 33307 6 34067 8 33275 10 11 24919
0,65744 34174 2 33265 4 33279 6 33280 8 33268 33296 33270 31429
0,68654 34036 2 3 4 33279 6 33336 8 33275 33313 11 12745
0,43255 33858 2 3 4 33307 6 33336 8 33275 33269 11 32726
0,68492 36761 2 33265 4 33279 6 33280 8 33268 33313 33270 15409
0,70207 33488 2 3 4 33438 6 33489 8 33275 33313 11 16680
0,72309 34846 33521 33544 33523 33545 6 34986 8 33268 33290 33270 29081
0,63093 33682 2 3 4 33279 6 33336 8 33275 33269 11 16843
0,61284 33961 2 3 4 33307 6 33336 8 33275 33313 11 7003
0,34738 34023 33316 34024 33317 34025 6 34557 8 9 33388 33430 25158
0,64772 33981 2 3 4 33273 6 33336 8 33275 33296 11 13566
0,63896 35868 33283 34490 33285 34491 6 41173 8 33270 34493 33587 4697
0,43457 35451 2 33365 4 36903 6 37592 8 33289 33408 33370 15744
0,43723 34300 2 33265 4 33438 6 33280 8 33268 33313 33270 17030
0,42244 33901 2 33730 4 42245 6 42246 8 33431 33290 33905 14796
0,40711 33493 2 33265 4 33266 6 33494 8 33268 33269 33270 26141
0,49346 34504 2 33265 4 33307 6 33280 8 33268 33269 33270 6026
0,76265 48214 33299 33601 33301 48215 6 76266 8 33431 33290 33604 21620
0,71638 36319 2 3 4 33279 6 33336 8 33275 33313 11 33078
0,56773 39179 33416 33748 33418 44638 6 44639 8 33275 33752 11 28915
0,47901 47902 33283 33584 33285 34381 6 47903 8 33326 33290 33291 11129
0,47585 37500 2 33265 4 34182 6 33708 8 33268 33290 33270 13754
0,53489 41181 33299 33300 33301 33302 6 33622 8 9 33290 33604 32319
0,38745 33543 33521 33544 33523 33545 6 33780 8 33268 33290 33270 21738
0,55115 35034 2 3 4 33307 6 33336 8 33275 33313 11 4617
0,65083 33682 2 33265 4 33279 6 33280 8 33268 33269 33270 26134
0,70921 39359 2 33265 4 33266 6 33494 8 33268 33269 33270 5584
0,57569 55647 33426 33427 33428 33999 6 33420 8 9 33290 33423 11080
0,45708 39616 2 3 4 33568 6 33569 8 33275 33570 11 5540
0,76228 33543 33521 33544 33523 33545 6 47596 8 33268 33290 33270 17731
0,57361 51286 33316 34256 33317 35491 6 35899 8 33431 33290 33362 8792
0,71956 36132 2 34012 4 33568 6 58091 8 9 33296 33526 4920
0,62876 33543 33521 33544 33523 33545 6 34226 8 33268 33290 33270 7930
0,75899 33543 33521 33544 33523 33545 6 50168 8 33268 33290 33270 7322
0,75380 34143 2 33265 4 33273 6 33280 8 33268 33296 33270 9674
0,57354 34839 2 3 4 33307 6 33336 8 33275 33313 11 8947
0,33383 33384 33316 33385 33317 33386 6 33387 8 33289 33388 33389 14336
0,46733 33878 2 33265 4 33279 6 33280 8 33268 33296 33270 26482
0,69945 67076 33521 33522 33523 33524 6 69946 8 33431 33290 33526 20794
0,66630 36657 2 33265 4 33438 6 33280 8 33268 33269 33270 18775
0,46954 35677 2 33265 4 33266 6 33494 8 33268 33269 33270 9013
0,76035 39285 33283 35570 33285 35571 6 33691 8 9 33290 33430 19973
0,38012 38013 2 33768 4 33769 6 38014 8 33326 33313 33347 13456
0,77720 35564 2 33265 4 33279 6 33280 8 33268 33313 33270 21910
0,72532 34958 2 3 4 33279 6 33336 8 33275 33269 11 5463
0,73909 33981 2 33265 4 33273 6 33280 8 33268 33296 33270 28030
0,60668 34790 2 33265 4 33307 6 33280 8 33268 33313 33270 11119
0,50925 34298 2 3 4 33279 6 38179 8 33275 33313 11 2645
0,68154 68155 2 3 4 33266 6 36827 8 9 33269 11 16398
0,38836 33835 2 33265 4 33273 6 33280 8 33268 33313 33270 11397
0,64555 33734 2 3 4 33279 6 33336 8 33275 33296 11 6185
0,64470 38866 2 33365 4 33366 6 36757 8 33309 33369 33370 18319
0,63858 57174 33316 33385 33317 35410 6 46907 8 33289 33290 33430 32392
0,70056 37906 2 33365 4 33366 6 37907 8 33368 33408 33370 12325
0,63378 33782 2 3 4 33279 6 33336 8 33275 33269 11 6020
0,46986 35003 2 33365 4 33406 6 33407 8 33368 33369 33370 3118
0,40209 34170 33283 33265 33285 34171 6 33270 8 33268 33617 33270 9762
0,42388 34079 33521 33265 33523 34985 6 33708 8 33268 33290 33270 8633
0,58762 43193 33357 33458 33359 33517 6 33691 8 33289 33290 33430 7469
0,52405 40039 33416 34207 33418 33366 6 35480 8 33289 34210 33930 20035
0,69996 33674 33426 33675 33428 33676 6 33677 8 33309 33290 33678 5464
0,60370 59918 33283 33975 33285 34163 6 59919 8 33289 33976 33595 28797
0,55549 33881 2 33265 4 33453 6 35318 8 33268 33455 33270 18538
0,35537 34887 2 33265 4 33307 6 33280 8 33268 33455 33270 28298
0,74263 34652 2 3 4 33541 6 33336 8 33309 33296 11 33237
0,65565 44727 33283 33975 33285 34862 6 52988 8 33309 33976 33712 28899
0,52667 35304 2 3 4 33273 6 33489 8 33275 33296 11 10145
0,43458 33963 2 3 4 33307 6 33336 8 33275 33296 11 6457
0,63166 33543 33521 33544 33523 33545 6 51813 8 33268 33290 33270 3503
0,65406 39520 33299 34471 33301 39521 6 35274 8 33431 34474 33968 25763
0,73910 37872 33316 33265 33317 33318 6 34226 8 33268 34999 33270 30289
0,60956 34502 2 33265 4 33279 6 33280 8 33268 33296 33270 18188
0,37879 35526 33283 34193 33285 33568 6 37880 8 33275 33504 11 12362
0,58582 35510 2 3 4 33307 6 33336 8 33275 33313 11 6590
0,64937 35164 33339 33895 33341 35027 6 34952 33344 33289 33346 33403 10877
0,64290 45520 2 3 4 33294 6 7 8 33289 33296 11 22401
0,62248 34449 2 33265 4 33307 6 33280 8 33268 33269 33270 23446
0,72223 33682 2 3 4 33279 6 33336 8 33275 33269 11 4614
0,77084 39957 33316 33385 33317 39584 6 77085 8 9 33290 34545 13572
0,63948 63949 33521 36927 33523 36928 6 35165 8 33431 33290 33526 11205
0,62923 37786 2 33265 4 33279 6 33280 8 33268 33313 33270 15287
0,54206 34808 2 33265 4 33590 6 37356 8 33268 33313 33270 13766
0,56206 36453 2 34181 4 34182 6 56207 8 9 33290 33430 22597
0,41886 33680 2 33265 4 33300 6 33559 8 33268 33290 33270 21153
0,71316 33473 2 33265 4 33279 6 33280 8 33268 33296 33270 3865
0,76074 36699 33316 36700 33317 36701 6 76075 8 33326 33388 34851 10428
0,37348 37349 2 33365 4 33366 6 37350 8 33309 33408 33370 14095
0,71241 33516 33357 33458 33359 33517 6 39516 8 33431 33290 33604 23077
0,49960 36559 33283 33265 33285 34491 6 49961 8 33268 33290 33270 22201
0,70402 36072 33416 33614 33418 34171 6 70403 8 33289 33617 33618 29219
0,77549 34960 2 33265 4 34644 6 33494 8 33268 33439 33270 8957
0,60260 38326 33283 33584 33285 33366 6 37064 8 33270 33586 33587 20279
0,61839 33293 2 3 4 33438 6 38728 8 33289 33296 33403 17013
0,33605 33606 2 33265 4 33279 6 33280 8 33268 10 33270 14171
0,50219 40573 33347 34597 33502 34597 6 50220 8 9 33290 33347 3972
0,65149 34321 2 3 4 33307 6 33336 8 33275 33276 11 4646
0,53326 38590 33416 33614 33418 33615 6 33430 8 9 33617 33618 27245
0,59399 34719 2 3 4 33438 6 33336 8 33275 33313 11 24915
